time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-06-17 00:01:58,Laboratorios Civil Central,50.373,Group 1 (Common),79.557,51.426,Group 1 (Common),50.474,0.0,0.0,0.0,0.0,79.557,2.257,9.679,0.087,8.42,50.742,50.567,49.386,-107,10.0
2026-06-17 00:01:58,Laboratorios Civil Superior,32.723,Silence,0.0,34.269,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.383,32.797,31.261,-96,13.0
2026-06-17 00:01:58,Salón - Extremo Civil,13.394,Silence,0.0,14.365,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.568,13.394,12.439,-75,12.8
2026-06-17 00:02:04,Laboratorios Eléctrica Superior,10.684,Silence,0.0,11.392,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.517,10.678,9.899,-95,11.2
2026-06-17 00:02:07,Lobby Eléctrica,24.772,Silence,0.0,25.566,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.588,24.819,23.896,-109,6.0
2026-06-17 00:02:11,Salón - Uma Eléctrica,43.274,Silence,0.0,43.851,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.025,43.344,42.18,-94,12.5
2026-06-17 00:02:14,Pasillo Salones Civil,13.984,Silence,0.0,14.624,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.528,14.02,13.095,-107,9.8
2026-06-17 00:02:17,Pasillo Decanato Civil,23.311,Silence,0.0,24.57,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.747,23.117,22.535,-105,10.0
2026-06-17 00:02:24,Salón - Uma Civil,10.236,Silence,0.0,10.859,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.895,10.235,9.599,-105,7.8
2026-06-17 00:02:25,Laboratorios Civil Inferior,39.507,Silence,0.0,40.033,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.913,39.711,38.626,-108,8.8
2026-06-17 00:02:27,Pasillo Decanato Eléctrica,14.522,Silence,0.0,14.991,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.971,14.461,14.052,-114,-5.0
2026-06-17 00:02:34,Pasillo Salones Eléctrica,30.573,Silence,0.0,31.574,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.786,30.515,29.57,-101,11.5
2026-06-17 00:02:41,Salón - Extremo Eléctrica,42.538,Silence,0.0,45.019,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.995,43.003,32.995,-76,12.3
2026-06-17 00:02:48,Laboratorios Eléctrica Centro,12.647,Silence,0.0,13.175,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,12.587,12.285,-93,12.0
2026-06-17 00:03:09,Laboratorios Eléctrica Inferior,15.157,Silence,0.0,16.041,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.989,15.077,14.406,-109,6.2
2026-06-17 00:06:58,Laboratorios Civil Central,50.446,Group 1 (Common),77.083,51.982,Group 1 (Common),50.452,0.0,0.0,0.0,49.863,77.083,0.347,2.734,0.087,19.705,52.353,50.762,48.453,-101,9.0
2026-06-17 00:06:58,Laboratorios Civil Superior,33.122,Silence,0.0,34.143,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.945,33.22,31.682,-95,9.0
2026-06-17 00:06:58,Salón - Extremo Civil,19.562,Silence,0.0,29.821,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.245,17.556,14.901,-76,12.8
2026-06-17 00:07:04,Laboratorios Eléctrica Superior,12.214,Silence,0.0,12.809,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.591,12.302,11.289,-99,11.0
2026-06-17 00:07:07,Lobby Eléctrica,26.068,Silence,0.0,26.987,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,26.231,24.358,-108,6.5
2026-06-17 00:07:11,Salón - Uma Eléctrica,43.929,Silence,0.0,44.589,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.618,44.044,42.834,-96,9.8
2026-06-17 00:07:14,Pasillo Salones Civil,19.78,Silence,0.0,28.65,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.558,19.026,17.311,-87,11.5
2026-06-17 00:07:24,Salón - Uma Civil,27.82,Silence,0.0,34.109,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.622,24.746,12.153,-96,11.3
2026-06-17 00:07:27,Laboratorios Civil Inferior,40.743,Silence,0.0,41.325,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.302,40.694,40.101,-116,-6.0
2026-06-17 00:07:27,Pasillo Decanato Eléctrica,14.451,Silence,0.0,15.304,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.264,14.476,13.833,-91,14.5
2026-06-17 00:07:34,Pasillo Salones Eléctrica,30.518,Silence,0.0,31.821,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.434,30.44,29.316,-84,11.8
2026-06-17 00:07:41,Salón - Extremo Eléctrica,45.73,Group 2 (Impact),72.96,56.012,Group 2 (Impact),0.0,36.202,0.0,0.0,37.472,4.818,72.96,1.389,2.431,18.359,57.373,36.567,27.113,-76,14.8
2026-06-17 00:07:48,Laboratorios Eléctrica Centro,13.287,Silence,0.0,13.918,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.928,13.304,12.522,-99,9.3
2026-06-17 00:08:09,Laboratorios Eléctrica Inferior,14.048,Silence,0.0,14.932,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.774,13.923,13.107,-111,3.3
2026-06-17 00:11:58,Laboratorios Civil Central,49.178,Group 1 (Common),76.649,50.554,Group 1 (Common),49.313,0.0,49.716,0.0,0.0,76.649,1.606,14.497,0.087,7.161,50.226,49.678,47.967,-109,7.5
2026-06-17 00:11:58,Laboratorios Civil Superior,35.105,Silence,0.0,36.266,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.002,34.997,33.258,-95,12.8
2026-06-17 00:11:58,Salón - Extremo Civil,31.631,Silence,0.0,36.149,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.179,30.77,15.887,-116,-8.3
2026-06-17 00:12:04,Laboratorios Eléctrica Superior,17.255,Silence,0.0,19.027,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,16.337,15.778,-96,9.0
2026-06-17 00:12:07,Lobby Eléctrica,25.465,Silence,0.0,26.426,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.304,25.504,24.694,-101,9.3
2026-06-17 00:12:11,Salón - Uma Eléctrica,44.107,Silence,0.0,45.037,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.161,43.858,43.506,-97,12.3
2026-06-17 00:12:14,Pasillo Salones Civil,14.823,Silence,0.0,15.407,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.303,14.83,14.299,-85,12.5
2026-06-17 00:12:15,Pasillo Decanato Civil,20.844,Silence,0.0,21.717,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.803,20.762,20.245,-107,10.5
2026-06-17 00:12:24,Salón - Uma Civil,11.108,Silence,0.0,12.229,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.106,10.925,10.087,-100,10.8
2026-06-17 00:12:25,Laboratorios Civil Inferior,39.397,Silence,0.0,40.093,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.216,39.252,38.427,-105,8.0
2026-06-17 00:12:27,Pasillo Decanato Eléctrica,14.565,Silence,0.0,15.185,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.071,14.402,13.78,-113,-3.0
