time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-05-25 00:00:11,Laboratorios Civil Inferior,26.196,Silence,0.0,27.706,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.217,26.127,25.005,-109,8.0
2026-05-25 00:00:12,Laboratorios Eléctrica Centro,32.343,Silence,0.0,34.26,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.242,31.381,29.375,-111,-2.5
2026-05-25 00:00:52,Pasillo Salones Civil,14.509,Silence,0.0,15.694,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.803,14.176,13.675,-87,11.5
2026-05-25 00:00:58,Lobby Civil,35.328,Silence,0.0,36.089,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.186,35.157,34.492,-84,12.3
2026-05-25 00:01:11,Laboratorios Civil Superior,31.048,Silence,0.0,32.513,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.026,30.845,29.588,-94,14.3
2026-05-25 00:02:01,Pasillo Decanato Civil,19.65,Silence,0.0,20.38,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.562,19.654,18.895,-82,9.5
2026-05-25 00:03:23,Laboratorios Eléctrica Inferior,14.086,Silence,0.0,14.762,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.844,13.911,13.762,-108,5.5
2026-05-25 00:03:39,Salón - Uma Civil,47.059,Group 2 (Impact),84.809,52.358,Group 2 (Impact),0.0,45.589,0.0,51.703,0.0,1.649,84.809,0.0,13.194,0.391,53.315,44.338,16.305,-115,3.2
2026-05-25 00:03:50,Pasillo Decanato Eléctrica,19.494,Silence,0.0,20.678,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.186,19.343,18.832,-92,11.8
2026-05-25 00:04:03,Salón - Uma Eléctrica,44.774,Silence,0.0,45.609,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79,44.91,43.794,-100,12.3
2026-05-25 00:04:17,Laboratorios Eléctrica Superior,12.838,Silence,0.0,13.343,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.451,12.921,12.007,-103,2.0
2026-05-25 00:04:36,Lobby Eléctrica,29.638,Silence,0.0,30.266,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.339,29.61,28.82,-87,10.3
