time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-02-23 00:00:42,Main Lobby (E),79.4,Background Noise,52.4,50.8,61.6,55.0,95.8,4.1,0.2,40.1,40.6,50.2,-88,13.8
2026-02-23 00:00:48,Pasillo Administrativo (E),52.5,Background Noise,33.3,33.3,0.0,0.0,100.0,0.0,0.0,30.4,32.8,34.9,-93,13.5
2026-02-23 00:00:50,Pasillo de Salones (E),56.7,Background Noise,49.9,49.9,50.1,0.0,99.7,0.3,0.0,40.3,50.5,52.2,-87,13.3
2026-02-23 00:00:53,Salón - Uma (E),61.5,Background Noise,56.1,56.1,56.0,0.0,96.5,3.5,0.0,53.3,55.7,58.1,-104,9.8
2026-02-23 00:00:55,Pasillo de Laboratorio (E),76.3,People,55.9,56.3,55.8,0.0,24.3,75.7,0.0,52.1,54.3,56.4,-90,13.8
2026-02-23 00:01:24,Salón - Extremo (E),51.6,Background Noise,46.6,46.6,0.0,0.0,100.0,0.0,0.0,40.1,40.5,50.9,-85,12.5
2026-02-23 00:05:42,Main Lobby (E),51.1,Background Noise,43.8,43.8,0.0,0.0,100.0,0.0,0.0,40.1,40.4,50.3,-89,13.5
2026-02-23 00:05:48,Pasillo Administrativo (E),40.7,Background Noise,33.1,33.1,0.0,0.0,100.0,0.0,0.0,30.6,32.8,35.0,-94,11.3
2026-02-23 00:05:51,Pasillo de Salones (E),55.1,Background Noise,49.8,49.8,0.0,0.0,100.0,0.0,0.0,40.3,50.5,52.2,-87,13.5
2026-02-23 00:05:53,Salón - Uma (E),61.7,Background Noise,56.1,56.2,55.9,0.0,97.5,2.5,0.0,53.4,55.7,58.2,-101,9.3
2026-02-23 00:05:55,Pasillo de Laboratorio (E),59.6,People,54.5,54.4,54.6,0.0,21.5,78.5,0.0,52.0,54.3,56.3,-93,13.5
2026-02-23 00:06:24,Salón - Extremo (E),51.1,Background Noise,44.8,44.8,0.0,0.0,100.0,0.0,0.0,40.1,40.4,50.5,-84,13.3
2026-02-23 00:10:42,Main Lobby (E),55.8,People,42.1,41.9,48.5,0.0,98.6,1.4,0.0,40.1,40.4,40.9,-89,13.5
2026-02-23 00:10:48,Pasillo Administrativo (E),50.8,Background Noise,33.3,33.3,0.0,0.0,100.0,0.0,0.0,30.5,32.8,35.0,-95,13.3
2026-02-23 00:10:51,Pasillo de Salones (E),56.1,Background Noise,49.9,49.9,50.1,0.0,99.8,0.2,0.0,40.3,50.5,52.4,-88,14.0
2026-02-23 00:10:53,Salón - Uma (E),61.2,Background Noise,56.2,56.2,56.6,0.0,97.5,2.5,0.0,53.5,55.8,58.1,-102,11.0
2026-02-23 00:10:55,Pasillo de Laboratorio (E),58.6,People,54.5,54.5,54.6,53.9,19.1,80.8,0.1,52.2,54.3,56.3,-93,13.8
