time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-09-17 00:01:39,Laboratorios Civil Inferior,41.23,Silence,0.0,41.92,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02,41.2,40.38,-120,-5.8
2026-09-17 00:03:44,Laboratorios Civil Central,50.63,Mixed,69.14,52.36,Group 1 (Common),50.75,0.0,0.0,0.0,50.67,69.14,0.0,0.0,0.0,30.69,52.58,50.0,49.46,-119,-4.0
2026-09-17 00:03:48,Lobby Eléctrica,24.18,Silence,0.0,25.09,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,24.06,23.29,-103,8.5
2026-09-17 00:03:50,Laboratorios Eléctrica Superior,17.48,Silence,0.0,19.23,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73,17.38,16.01,-99,12.0
2026-09-17 00:03:53,Pasillo Decanato Civil,22.56,Silence,0.0,23.38,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,22.53,21.68,-105,11.8
2026-09-17 00:04:01,Lobby Civil,43.28,Silence,0.0,50.57,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21,39.55,38.37,-103,10.8
2026-09-17 00:04:05,Pasillo Salones Eléctrica,26.97,Silence,0.0,27.72,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.22,26.16,-111,-5.8
2026-09-17 00:04:07,Pasillo Salones Civil,14.63,Silence,0.0,15.34,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,14.82,13.78,-114,5.5
2026-09-17 00:04:09,Laboratorios Eléctrica Centro,23.33,Silence,0.0,24.06,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,23.38,22.26,-99,9.5
2026-09-17 00:04:10,Laboratorios Civil Superior,35.38,Silence,0.0,36.21,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.15,35.37,34.17,-102,10.5
2026-09-17 00:04:12,Pasillo Decanato Eléctrica,19.62,Silence,0.0,20.49,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,19.67,19.03,-118,-3.0
2026-09-17 00:04:13,Salón - Uma Civil,10.31,Silence,0.0,11.22,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,10.26,9.85,-103,11.5
2026-09-17 00:04:21,Salón - Extremo Civil,13.49,Silence,0.0,14.13,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.64,12.95,-101,12.8
2026-09-17 00:04:37,Salón - Extremo Eléctrica,51.94,Group 2 (Impact),70.88,57.81,Group 2 (Impact),26.53,53.54,0.0,0.0,0.0,17.62,70.88,0.13,3.73,7.77,59.09,44.64,26.02,-83,10.8
