time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-04-29 00:00:39,Laboratorios Civil Superior,37.64,Silence,0.0,40.309,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.574,37.798,32.206,-94,9.0
2026-04-29 00:01:30,Pasillo Decanato Civil,20.676,Silence,0.0,21.454,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.222,20.702,20.169,-95,12.2
2026-04-29 00:01:50,Lobby Civil,39.675,Silence,0.0,40.707,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.642,39.519,38.747,-84,12.8
2026-04-29 00:02:11,Pasillo Decanato Eléctrica,19.966,Silence,0.0,20.937,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.215,19.921,18.424,-92,12.0
2026-04-29 00:02:59,Laboratorios Eléctrica Inferior,14.127,Silence,0.0,14.721,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.681,14.129,13.365,-105,10.5
2026-04-29 00:03:06,Salón - Uma Civil,31.508,Silence,0.0,32.903,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.122,31.482,30.204,-107,7.5
2026-04-29 00:03:13,Salón - Uma Eléctrica,47.38,Mixed,69.705,49.441,Group 5 (Vehicle),0.0,45.477,0.0,0.0,49.087,6.163,69.705,0.217,0.955,22.873,49.755,47.095,44.127,-114,-1.5
2026-04-29 00:03:56,Salón - Extremo Eléctrica,14.31,Silence,0.0,14.75,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.734,14.333,13.844,-73,12.8
2026-04-29 00:04:00,Pasillo Salones Eléctrica,29.236,Silence,0.0,30.156,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.911,29.543,27.648,-86,9.3
2026-04-29 00:04:05,Lobby Eléctrica,24.263,Silence,0.0,25.094,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,24.597,22.882,-87,11.8
2026-04-29 00:04:13,Salón - Extremo Civil,29.294,Silence,0.0,33.697,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.361,29.009,22.52,-83,12.0
2026-04-29 00:04:20,Pasillo Salones Civil,35.558,Silence,0.0,36.339,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.108,35.683,34.888,-99,10.8
2026-04-29 00:04:20,Laboratorios Eléctrica Centro,34.228,Silence,0.0,38.249,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.167,35.735,19.649,-105,11.8
2026-04-29 00:04:30,Laboratorios Civil Inferior,39.841,Silence,0.0,41.078,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.074,39.707,37.914,-113,5.0
2026-04-29 00:04:34,Laboratorios Civil Central,49.951,Group 1 (Common),86.024,51.715,Group 1 (Common),49.699,0.0,0.0,0.0,0.0,86.024,0.608,7.595,0.0,5.816,52.004,49.49,48.388,-101,12.0
2026-04-29 00:04:38,Laboratorios Eléctrica Superior,11.956,Silence,0.0,12.767,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,12.0,10.881,-91,12.2
2026-04-29 00:05:39,Laboratorios Civil Superior,32.259,Silence,0.0,34.179,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.888,32.248,30.326,-101,11.5
2026-04-29 00:06:30,Pasillo Decanato Civil,20.16,Silence,0.0,20.896,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.123,20.151,19.343,-93,13.5
2026-04-29 00:06:50,Lobby Civil,45.671,Mixed,43.707,48.048,Group 2 (Impact),44.662,46.807,0.0,0.0,44.491,20.964,43.707,0.087,0.911,34.245,48.278,45.564,42.89,-101,11.8
2026-04-29 00:07:11,Pasillo Decanato Eléctrica,20.112,Silence,0.0,21.05,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.911,20.193,19.068,-117,-5.0
2026-04-29 00:07:59,Laboratorios Eléctrica Inferior,14.522,Silence,0.0,15.317,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.383,14.6,13.58,-109,8.0
2026-04-29 00:08:06,Salón - Uma Civil,30.999,Silence,0.0,32.601,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.532,30.482,29.309,-101,9.5
2026-04-29 00:08:13,Salón - Uma Eléctrica,44.178,Silence,0.0,44.77,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.856,44.401,43.184,-101,12.2
2026-04-29 00:08:56,Salón - Extremo Eléctrica,23.347,Silence,0.0,28.091,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.252,21.689,16.231,-99,13.5
2026-04-29 00:09:00,Pasillo Salones Eléctrica,30.079,Silence,0.0,30.971,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.823,30.049,29.262,-109,9.0
2026-04-29 00:09:05,Lobby Eléctrica,24.853,Silence,0.0,25.587,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.021,24.63,23.58,-93,13.2
2026-04-29 00:09:13,Salón - Extremo Civil,28.332,Silence,0.0,32.242,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.904,26.565,24.078,-118,-10.0
2026-04-29 00:09:20,Pasillo Salones Civil,35.072,Silence,0.0,35.614,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.679,35.117,34.322,-93,12.5
2026-04-29 00:09:20,Laboratorios Eléctrica Centro,37.608,Silence,0.0,38.919,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.279,38.5,27.887,-91,14.5
2026-04-29 00:09:30,Laboratorios Civil Inferior,39.895,Silence,0.0,40.838,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.892,39.698,39.44,-113,0.8
2026-04-29 00:09:34,Laboratorios Civil Central,49.215,Mixed,69.01,51.132,Group 1 (Common),49.207,0.0,0.0,0.0,49.885,69.01,0.26,0.0,0.043,30.469,51.034,49.008,47.121,-103,9.0
2026-04-29 00:09:38,Laboratorios Eléctrica Superior,16.88,Silence,0.0,17.476,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.754,16.957,16.022,-91,10.5
2026-04-29 00:10:39,Laboratorios Civil Superior,36.363,Silence,0.0,37.34,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.218,36.47,35.097,-94,14.5
2026-04-29 00:11:30,Pasillo Decanato Civil,21.062,Silence,0.0,21.593,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.389,21.175,20.424,-83,12.0
2026-04-29 00:11:50,Lobby Civil,38.579,Silence,0.0,41.979,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.251,38.517,37.547,-88,12.3
2026-04-29 00:12:11,Pasillo Decanato Eléctrica,19.488,Silence,0.0,20.545,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.126,19.385,18.334,-117,0.5
2026-04-29 00:12:59,Laboratorios Eléctrica Inferior,14.978,Silence,0.0,15.525,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.498,14.889,14.501,-102,9.5
2026-04-29 00:13:06,Salón - Uma Civil,30.587,Silence,0.0,31.438,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.359,30.614,29.037,-95,11.2
2026-04-29 00:13:13,Salón - Uma Eléctrica,44.847,Silence,0.0,45.617,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.566,44.741,44.129,-99,11.0
2026-04-29 00:13:56,Salón - Extremo Eléctrica,15.273,Silence,0.0,16.093,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.908,15.289,14.603,-75,11.5
2026-04-29 00:14:00,Pasillo Salones Eléctrica,30.845,Silence,0.0,31.959,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.081,30.815,28.919,-84,11.8
2026-04-29 00:14:05,Lobby Eléctrica,25.459,Silence,0.0,26.224,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.134,25.515,25.101,-88,12.0
2026-04-29 00:14:13,Salón - Extremo Civil,26.758,Silence,0.0,30.973,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.331,25.65,20.439,-93,12.8
2026-04-29 00:14:20,Pasillo Salones Civil,37.269,Silence,0.0,39.57,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.569,36.978,34.371,-105,5.5
2026-04-29 00:14:20,Laboratorios Eléctrica Centro,15.366,Silence,0.0,16.357,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.164,15.182,15.044,-91,14.5
2026-04-29 00:14:30,Laboratorios Civil Inferior,38.497,Silence,0.0,39.316,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.262,38.453,37.567,-111,2.0
2026-04-29 00:14:34,Laboratorios Civil Central,48.753,Group 1 (Common),76.563,51.907,Group 1 (Common),47.807,0.0,0.0,0.0,48.923,76.563,0.087,0.0,0.0,23.307,52.51,47.634,45.896,-105,9.5
2026-04-29 00:14:38,Laboratorios Eléctrica Superior,12.143,Silence,0.0,12.958,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.978,12.177,11.11,-89,12.2
2026-04-29 00:15:39,Laboratorios Civil Superior,34.153,Silence,0.0,37.857,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.893,32.484,30.829,-99,12.0
2026-04-29 00:16:30,Pasillo Decanato Civil,21.05,Silence,0.0,21.802,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.926,21.066,20.065,-96,6.2
2026-04-29 00:16:50,Lobby Civil,37.87,Silence,0.0,38.657,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.438,37.765,37.116,-115,-7.8
2026-04-29 00:17:11,Pasillo Decanato Eléctrica,19.979,Silence,0.0,21.319,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.454,19.468,19.025,-117,2.5
2026-04-29 00:17:59,Laboratorios Eléctrica Inferior,14.616,Silence,0.0,15.215,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.568,14.584,13.818,-110,4.8
2026-04-29 00:18:06,Salón - Uma Civil,30.82,Silence,0.0,31.693,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.499,30.481,30.248,-97,13.5
2026-04-29 00:18:13,Salón - Uma Eléctrica,44.415,Silence,0.0,45.042,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.009,44.284,43.994,-98,7.3
2026-04-29 00:18:56,Salón - Extremo Eléctrica,19.659,Silence,0.0,27.34,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,16.695,15.39,-115,-7.5
2026-04-29 00:19:00,Pasillo Salones Eléctrica,29.918,Silence,0.0,31.494,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.736,29.557,28.743,-105,3.0
2026-04-29 00:19:05,Lobby Eléctrica,31.701,Silence,0.0,33.862,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.852,31.179,28.386,-93,14.0
