time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-08-01 00:00:06,Laboratorios Civil Central,50.3,Mixed,61.85,51.83,Group 1 (Common),50.32,0.0,0.0,0.0,0.0,61.85,1.22,1.69,0.13,34.98,51.7,50.18,49.11,-107,9.8
2026-08-01 00:00:11,Laboratorios Eléctrica Inferior,17.39,Silence,0.0,18.56,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63,17.38,16.57,-119,-10.8
2026-08-01 00:00:21,Lobby Eléctrica,26.4,Silence,0.0,26.98,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79,26.52,25.79,-88,12.5
2026-08-01 00:00:23,Laboratorios Civil Inferior,40.5,Silence,0.0,41.63,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94,40.19,39.4,-115,-6.2
2026-08-01 00:00:29,Pasillo Salones Eléctrica,27.4,Silence,0.0,28.36,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,27.45,25.7,-114,2.2
2026-08-01 00:00:39,Salón - Uma Eléctrica,43.9,Silence,0.0,45.07,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.05,43.77,43.04,-109,7.0
2026-08-01 00:01:06,Salón - Extremo Civil,15.04,Silence,0.0,17.68,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,13.94,12.88,-81,9.2
2026-08-01 00:01:10,Pasillo Salones Civil,14.99,Silence,0.0,18.09,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,14.76,13.67,-103,12.2
2026-08-01 00:01:23,Laboratorios Civil Superior,32.25,Silence,0.0,34.72,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,32.26,31.41,-107,9.8
2026-08-01 00:01:32,Laboratorios Eléctrica Centro,13.16,Silence,0.0,13.81,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,13.11,12.56,-106,7.5
2026-08-01 00:02:51,Lobby Civil,33.99,Silence,0.0,34.82,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15,34.2,32.59,-105,11.2
2026-08-01 00:02:59,Pasillo Decanato Civil,19.97,Silence,0.0,20.57,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,19.85,19.15,-107,12.0
2026-08-01 00:04:13,Salón - Extremo Eléctrica,14.87,Silence,0.0,15.48,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,14.79,14.29,-94,12.0
2026-08-01 00:04:20,Laboratorios Eléctrica Superior,12.01,Silence,0.0,12.91,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,12.08,11.4,-117,0.8
2026-08-01 00:04:37,Salón - Uma Civil,10.2,Silence,0.0,10.92,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,10.18,9.62,-109,9.2
2026-08-01 00:04:40,Pasillo Decanato Eléctrica,20.29,Silence,0.0,21.05,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,20.42,19.61,-105,8.2
2026-08-01 00:05:06,Laboratorios Civil Central,46.49,Group 1 (Common),74.44,49.37,Group 1 (Common),46.82,0.0,0.0,0.0,0.0,74.44,0.52,0.78,0.09,23.96,48.68,46.02,44.43,-119,-4.8
