time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,apparent_power_va,active_energy_wh,reactive_energy_varh,apparent_energy_vah,power_factor,voltage_thd_percent,voltage_thd_max_percent,current_thd_percent,current_thd_max_percent,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-08-06 00:00:08,PrimerTest,power_quality_summary,16.0,extended,23.0,1765.0,provisional,provisional,True,True,True,False,True,False,False,False,1785992400.0,2026-08-06T05:00:00.000Z,,,1000.0,100.0,123.8,122.4,124.1,60.004,59.971,60.036,0.44,30,-5,54,5.0,-0.9,9.0,0.5551,1.29,4.37,144.78,148.01,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-84,9.0
2026-08-06 00:10:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1766.0,provisional,provisional,True,True,True,False,True,False,False,False,1785993000.0,2026-08-06T05:10:00.000Z,,,1000.0,100.0,123.8,123.1,124.0,60.004,59.968,60.038,0.44,30,-5,54,5.0,-0.8,9.0,0.5552,1.32,2.76,144.78,148.58,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-85,10.2
2026-08-06 00:30:03,PrimerTest,power_quality_summary,16.0,extended,87.0,1768.0,provisional,provisional,True,True,True,False,True,False,True,False,1785994200.0,2026-08-06T05:30:00.000Z,,,1000.0,100.0,123.9,123.6,124.2,60.005,59.969,60.041,0.44,30,-5,54,5.0,-0.9,9.0,0.556,1.34,2.09,144.27,147.37,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-84,9.2
2026-08-06 00:40:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1769.0,provisional,provisional,True,True,True,False,True,False,False,False,1785994800.0,2026-08-06T05:40:00.000Z,,,1000.0,100.0,124.0,122.7,124.3,60.006,59.969,60.038,0.44,30,-5,54,5.0,-0.9,9.0,0.5573,1.32,4.67,143.78,147.61,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-84,10.2
2026-08-06 00:50:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1770.0,provisional,provisional,True,True,True,False,True,False,False,False,1785995400.0,2026-08-06T05:50:00.000Z,,,1000.0,100.0,124.1,123.7,124.3,60.011,59.972,60.036,0.44,30,-5,54,5.0,-0.9,9.0,0.5587,1.33,1.86,143.17,146.74,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-85,9.2
2026-08-06 01:00:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1771.0,provisional,provisional,True,True,True,False,True,False,False,False,1785996000.0,2026-08-06T06:00:00.000Z,,,1000.0,100.0,124.2,123.8,124.5,60.016,59.987,60.04,0.44,30,-5,54,5.0,-0.9,9.1,0.5538,1.33,1.96,144.99,148.83,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-84,10.8
2026-08-06 01:10:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1772.0,provisional,provisional,True,True,True,False,True,False,False,False,1785996600.0,2026-08-06T06:10:00.000Z,,,1000.0,100.0,124.2,123.9,124.5,59.998,59.952,60.047,0.44,30,-5,55,5.0,-0.9,9.1,0.551,1.4,2.13,146.24,153.52,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-83,9.0
2026-08-06 01:20:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1773.0,provisional,provisional,True,True,True,False,True,False,False,False,1785997200.0,2026-08-06T06:20:00.000Z,,,1000.0,100.0,124.3,123.9,124.6,59.993,59.966,60.031,0.44,30,-5,55,5.0,-0.9,9.1,0.5543,1.35,1.96,145.0,148.92,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-82,8.0
2026-08-06 01:30:10,PrimerTest,power_quality_summary,16.0,extended,87.0,1774.0,provisional,provisional,True,True,True,False,True,False,True,False,1785997800.0,2026-08-06T06:30:00.000Z,,,1000.0,100.0,124.3,124.0,124.6,60.01,59.967,60.04,0.44,30,-5,54,5.0,-0.9,9.0,0.5561,1.53,2.05,143.67,147.66,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-84,9.5
2026-08-06 01:40:03,PrimerTest,power_quality_summary,16.0,extended,23.0,1775.0,provisional,provisional,True,True,True,False,True,False,False,False,1785998400.0,2026-08-06T06:40:00.000Z,,,1000.0,100.0,124.4,123.9,124.7,59.995,59.965,60.045,0.44,30,-5,54,5.0,-0.9,9.0,0.5554,1.4,1.99,144.46,148.8,29,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-83,9.2
