time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,apparent_power_va,active_energy_wh,reactive_energy_varh,apparent_energy_vah,power_factor,voltage_thd_percent,voltage_thd_max_percent,current_thd_percent,current_thd_max_percent,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-07-31 00:00:01,PrimerTest,power_quality_summary,16.0,extended,87.0,901.0,provisional,provisional,True,True,True,False,True,False,True,False,1785474000.0,2026-07-31T05:00:00.000Z,,,1000.0,100.0,122.9,122.5,123.3,60.002,59.953,60.039,0.45,31,-5,55,5.1,-0.9,9.2,0.5561,1.32,1.94,144.24,148.5,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-94,8.8
2026-07-31 00:10:01,PrimerTest,power_quality_summary,16.0,extended,23.0,902.0,provisional,provisional,True,True,True,False,True,False,False,False,1785474600.0,2026-07-31T05:10:00.000Z,,,1000.0,100.0,122.9,122.6,123.3,60.004,59.964,60.04,0.45,31,-6,55,5.1,-1.0,9.2,0.5587,1.47,2.05,142.43,147.33,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.0
2026-07-31 00:30:01,PrimerTest,power_quality_summary,16.0,extended,87.0,904.0,provisional,provisional,True,True,True,False,True,False,True,False,1785475800.0,2026-07-31T05:30:00.000Z,,,1000.0,100.0,123.3,122.9,123.6,59.997,59.962,60.044,0.45,31,-5,55,5.1,-0.9,9.1,0.5566,1.33,1.99,144.01,148.24,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-93,11.0
2026-07-31 00:40:01,PrimerTest,power_quality_summary,16.0,extended,23.0,905.0,provisional,provisional,True,True,True,False,True,False,False,False,1785476400.0,2026-07-31T05:40:00.000Z,,,999.0,99.9,123.4,123.0,123.7,59.995,59.959,60.034,0.45,31,-5,55,5.1,-0.9,9.2,0.5577,1.34,1.99,143.63,148.24,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,10.2
2026-07-31 00:50:01,PrimerTest,power_quality_summary,16.0,extended,87.0,906.0,provisional,provisional,True,True,True,False,True,False,True,False,1785477000.0,2026-07-31T05:50:00.000Z,,,1000.0,100.0,123.2,122.2,124.0,60.001,59.965,60.038,0.45,31,-5,55,5.2,-0.9,9.2,0.5577,1.36,3.15,143.64,147.97,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,9.8
2026-07-31 01:00:01,PrimerTest,power_quality_summary,16.0,extended,87.0,907.0,provisional,provisional,True,True,True,False,True,False,True,False,1785477600.0,2026-07-31T06:00:00.000Z,,,1000.0,100.0,122.7,122.3,122.9,60.003,59.971,60.037,0.45,31,-5,55,5.1,-0.9,9.1,0.5565,1.4,1.86,144.33,148.19,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.0
2026-07-31 01:10:01,PrimerTest,power_quality_summary,16.0,extended,87.0,908.0,provisional,provisional,True,True,True,False,True,False,True,False,1785478200.0,2026-07-31T06:10:00.000Z,,,1000.0,100.0,122.8,122.4,123.1,59.999,59.965,60.037,0.45,31,-5,56,5.1,-0.9,9.3,0.554,1.43,2.13,145.3,152.63,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,6.8
2026-07-31 01:20:01,PrimerTest,power_quality_summary,16.0,extended,87.0,909.0,provisional,provisional,True,True,True,False,True,False,True,False,1785478800.0,2026-07-31T06:20:00.000Z,,,1000.0,100.0,122.6,122.2,123.1,60.006,59.974,60.04,0.45,31,-5,55,5.1,-0.9,9.1,0.5591,1.45,2.22,143.09,148.25,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,10.2
2026-07-31 01:30:01,PrimerTest,power_quality_summary,16.0,extended,87.0,910.0,provisional,provisional,True,True,True,False,True,False,True,False,1785479400.0,2026-07-31T06:30:00.000Z,,,1000.0,100.0,122.6,122.3,123.0,60.005,59.968,60.037,0.44,30,-5,54,5.0,-0.9,9.1,0.5562,1.51,2.03,144.05,147.4,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.0
2026-07-31 01:40:01,PrimerTest,power_quality_summary,16.0,extended,87.0,911.0,provisional,provisional,True,True,True,False,True,False,True,False,1785480000.0,2026-07-31T06:40:00.000Z,,,1000.0,100.0,122.8,122.4,123.2,60.001,59.961,60.046,0.45,30,-5,55,5.1,-0.9,9.1,0.5544,1.4,1.9,145.25,149.6,28,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-90,8.5
