time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2026-01-23 00:00:08,NODO 1.15,24.41,92.32,1007.0,3518.0,0,-117,-7.0
2026-01-23 00:00:54,Panel,24.71,69.68,1004.0,1606.0,0,-45,12.0
2026-01-23 00:01:20,NODO 1.20,25.59,86.12,1007.0,3680.0,0,-116,-4.0
2026-01-23 00:01:54,Panel,24.71,69.6,1004.0,1606.0,0,-45,13.5
2026-01-23 00:02:54,Panel,24.71,69.59,1004.0,1606.0,0,-45,14.3
2026-01-23 00:03:54,Panel,24.7,69.83,1004.0,1606.0,0,-46,14.3
2026-01-23 00:04:54,Panel,24.7,69.83,1004.0,1606.0,0,-45,14.0
2026-01-23 00:05:44,NODO 1.12,25.04,83.26,1006.0,3675.0,0,-104,9.5
2026-01-23 00:05:54,Panel,24.69,69.98,1004.0,1606.0,0,-45,13.8
2026-01-23 00:06:55,Panel,24.69,70.11,1004.0,1606.0,0,-45,14.0
2026-01-23 00:07:37,NODO 1.32,25.56,95.96,1005.0,3778.0,0,-115,-0.3
2026-01-23 00:07:55,Panel,24.68,70.06,1004.0,1606.0,0,-46,14.5
2026-01-23 00:08:45,NODO 1.27,25.13,80.33,1006.0,3856.0,0,-96,12.8
2026-01-23 00:08:55,Panel,24.68,69.96,1004.0,1606.0,0,-45,14.3
2026-01-23 00:09:55,Panel,24.68,71.19,1004.0,1606.0,0,-45,13.8
2026-01-23 00:10:55,Panel,24.67,70.64,1004.0,1606.0,0,-45,14.0
2026-01-23 00:11:18,NODO 1.19,23.95,80.0,1006.0,3734.0,0,-87,13.5
2026-01-23 00:11:56,Panel,24.66,70.33,1004.0,1606.0,0,-46,10.5
2026-01-23 00:12:56,Panel,24.63,70.35,1004.0,1606.0,0,-45,13.8
2026-01-23 00:13:56,Panel,24.63,70.08,1004.0,1606.0,0,-45,14.3
2026-01-23 00:14:52,NODO 1.1,24.75,82.51,1005.0,3675.0,0,-104,8.8
2026-01-23 00:14:56,Panel,24.61,70.05,1004.0,1606.0,0,-45,14.8
2026-01-23 00:15:15,NODO 1.9,25.54,79.07,1006.0,3719.0,0,-100,12.0
2026-01-23 00:15:39,NODO 1.29,24.84,82.91,1005.0,3518.0,0,-91,13.5
2026-01-23 00:15:56,Panel,24.61,70.01,1004.0,1606.0,0,-46,14.3
2026-01-23 00:16:29,NODO 1.18,25.06,84.44,1006.0,3646.0,0,-90,13.3
2026-01-23 00:16:45,NODO 1.16,25.12,82.59,1006.0,3719.0,0,-111,-5.3
2026-01-23 00:16:56,Panel,24.6,70.03,1004.0,1606.0,0,-45,13.8
2026-01-23 00:17:02,NODO 1.22,25.65,80.1,1005.0,3714.0,0,-101,11.5
2026-01-23 00:17:46,NODO 1.14,25.76,81.97,1006.0,3680.0,0,-86,13.8
2026-01-23 00:17:56,Panel,24.59,69.99,1004.0,1606.0,0,-45,12.0
2026-01-23 00:18:02,NODO 1.7,25.01,83.12,1006.0,3675.0,0,-109,5.3
2026-01-23 00:18:25,NODO 1.21,25.07,75.04,1006.0,3626.0,0,-112,3.8
2026-01-23 00:18:35,NODO 1.31,24.81,82.58,1006.0,3655.0,0,-107,7.0
2026-01-23 00:18:57,Panel,24.58,69.91,1004.0,1606.0,0,-45,14.5
