time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-16 00:03:09,OPTA,NICLABH1,1592050,0.0059,0.0537,0.9976,32.11,48.18,0.57,400.0,-0.652,Motor_apagado,0.996
2026-08-16 00:13:09,OPTA,NICLABH1,1592544,0.0059,0.054,0.9976,32.11,48.19,0.55,380.0,-0.481,Motor_apagado,0.996
2026-08-16 00:23:10,OPTA,NICLABH1,1593038,0.0059,0.054,0.9976,32.07,48.19,0.52,320.0,-0.458,Motor_apagado,0.996
2026-08-16 00:33:10,OPTA,NICLABH1,1593531,0.0059,0.0542,0.9976,32.02,48.19,0.52,300.0,-0.334,Motor_apagado,0.996
2026-08-16 00:43:11,OPTA,NICLABH1,1594023,0.0059,0.054,0.9973,31.99,48.19,0.52,330.0,-0.594,Motor_apagado,0.996
2026-08-16 00:53:11,OPTA,NICLABH1,1594516,0.0061,0.054,0.9973,31.96,48.19,0.52,320.0,-0.479,Motor_apagado,0.996
2026-08-16 01:03:11,OPTA,NICLABH1,1595009,0.0061,0.054,0.9973,31.96,48.19,0.52,290.0,-0.019,Motor_apagado,0.996
2026-08-16 01:13:12,OPTA,NICLABH1,1595503,0.0059,0.054,0.9973,31.91,48.19,0.52,330.0,-0.136,Motor_apagado,0.996
2026-08-16 01:23:12,OPTA,NICLABH1,1595996,0.0061,0.054,0.9971,31.9,48.19,0.52,330.0,0.032,Motor_apagado,0.996
2026-08-16 01:33:13,OPTA,NICLABH1,1596489,0.0061,0.054,0.9971,31.87,48.19,0.53,340.0,-0.459,Motor_apagado,0.996
2026-08-16 01:43:13,OPTA,NICLABH1,1596982,0.0059,0.054,0.9971,31.85,48.19,0.56,390.0,0.024,Motor_apagado,0.996
2026-08-16 01:53:14,OPTA,NICLABH1,1597475,0.0059,0.054,0.9968,31.85,48.19,0.53,350.0,-0.57,Motor_apagado,0.996
2026-08-16 02:03:14,OPTA,NICLABH1,1597968,0.0059,0.054,0.9971,31.8,48.19,0.51,290.0,-0.453,Motor_apagado,0.996
2026-08-16 02:13:14,OPTA,NICLABH1,1598461,0.0059,0.0542,0.9968,31.78,48.18,0.53,340.0,-0.412,Motor_apagado,0.996
2026-08-16 02:23:14,OPTA,NICLABH1,1598954,0.0059,0.0542,0.9968,31.78,48.19,0.58,430.0,-0.129,Motor_apagado,0.996
2026-08-16 02:33:15,OPTA,NICLABH1,1599447,0.0061,0.054,0.9968,31.77,49.19,0.58,450.0,-0.367,Motor_apagado,0.996
2026-08-16 02:43:16,OPTA,NICLABH1,1599940,0.0059,0.054,0.9966,31.73,49.19,0.53,360.0,-0.238,Motor_apagado,0.996
2026-08-16 02:53:16,OPTA,NICLABH1,1600433,0.0059,0.054,0.9966,31.74,49.19,0.58,460.0,-0.439,Motor_apagado,0.996
2026-08-16 03:03:16,OPTA,NICLABH1,1600926,0.0059,0.054,0.9966,31.74,49.19,0.58,470.0,-0.313,Motor_apagado,0.996
2026-08-16 03:13:16,OPTA,NICLABH1,1601419,0.0061,0.054,0.9966,31.71,49.19,0.59,480.0,-0.626,Motor_apagado,0.996
2026-08-16 03:23:16,OPTA,NICLABH1,1601911,0.0056,0.0542,0.9966,31.7,49.2,0.62,530.0,-0.419,Motor_apagado,0.996
2026-08-16 03:33:17,OPTA,NICLABH1,1602404,0.0056,0.0542,0.9966,31.68,49.19,0.63,560.0,-0.377,Motor_apagado,0.996
2026-08-16 03:43:17,OPTA,NICLABH1,1602897,0.0056,0.054,0.9963,31.67,49.19,0.64,570.0,-0.193,Motor_apagado,0.996
2026-08-16 03:53:18,OPTA,NICLABH1,1603391,0.0059,0.054,0.9963,31.65,49.19,0.63,540.0,0.03,Motor_apagado,0.996
2026-08-16 04:03:18,OPTA,NICLABH1,1603884,0.0059,0.0542,0.9966,31.64,49.19,0.58,460.0,0.016,Motor_apagado,0.996
2026-08-16 04:13:18,OPTA,NICLABH1,1604377,0.0056,0.054,0.9966,31.62,49.19,0.62,530.0,-0.407,Motor_apagado,0.996
2026-08-16 04:23:19,OPTA,NICLABH1,1604870,0.0059,0.054,0.9966,31.59,49.19,0.61,520.0,-0.566,Motor_apagado,0.996
2026-08-16 04:33:19,OPTA,NICLABH1,1605363,0.0056,0.054,0.9963,31.58,49.2,0.59,510.0,-0.48,Motor_apagado,0.996
2026-08-16 04:43:20,OPTA,NICLABH1,1605857,0.0056,0.054,0.9963,31.57,50.17,0.63,570.0,-0.469,Motor_apagado,0.996
