time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-23 00:09:06,OPTA,NICLABH1,86435,0.0417,0.0774,0.9998,29.73,54.3,0.98,1280.0,0.36,Motor_en_operacion,0.9921
2026-08-23 00:19:07,OPTA,NICLABH1,86934,0.0444,0.0781,0.9995,29.7,54.31,0.97,1270.0,0.786,Motor_en_operacion,0.996
2026-08-23 00:29:07,OPTA,NICLABH1,87431,0.0432,0.0776,0.9998,29.63,54.32,0.93,1200.0,0.994,Motor_en_operacion,0.9921
2026-08-23 00:39:08,OPTA,NICLABH1,87928,0.0388,0.0774,0.999,29.55,54.29,1.02,1330.0,0.488,Motor_en_operacion,0.9921
2026-08-23 00:49:09,OPTA,NICLABH1,88425,0.0413,0.0779,0.999,29.47,54.26,1.01,1320.0,0.596,Motor_en_operacion,0.996
2026-08-23 00:59:09,OPTA,NICLABH1,88922,0.0396,0.0776,0.999,29.43,54.3,0.98,1280.0,0.295,Motor_en_operacion,0.9921
2026-08-23 01:09:10,OPTA,NICLABH1,89420,0.0405,0.0771,0.9995,29.36,54.31,0.98,1280.0,0.473,Motor_en_operacion,0.996
2026-08-23 01:19:10,OPTA,NICLABH1,89916,0.0479,0.0769,0.999,29.38,54.27,0.97,1270.0,0.586,Motor_en_operacion,0.996
2026-08-23 01:29:11,OPTA,NICLABH1,90414,0.0396,0.0774,0.999,29.38,54.28,0.84,1050.0,0.239,Motor_en_operacion,0.9921
2026-08-23 01:39:10,OPTA,NICLABH1,90910,0.0391,0.0762,0.9993,29.28,54.3,0.77,910.0,0.733,Motor_en_operacion,0.9921
2026-08-23 01:49:10,OPTA,NICLABH1,91408,0.04,0.0762,0.999,29.22,54.28,0.7,770.0,0.445,Motor_en_operacion,0.9921
2026-08-23 01:59:11,OPTA,NICLABH1,91905,0.0408,0.0752,0.9988,29.16,55.22,0.69,750.0,0.863,Motor_en_operacion,0.9921
2026-08-23 02:09:11,OPTA,NICLABH1,92402,0.0403,0.075,0.9988,29.12,55.26,0.64,630.0,0.526,Motor_en_operacion,0.996
2026-08-23 02:19:11,OPTA,NICLABH1,92899,0.0435,0.0747,0.9983,28.99,54.3,0.62,580.0,0.353,Motor_en_operacion,0.9921
2026-08-23 02:29:11,OPTA,NICLABH1,93396,0.0403,0.075,0.9985,29.01,54.28,0.65,650.0,0.882,Motor_en_operacion,0.9921
2026-08-23 02:39:12,OPTA,NICLABH1,93895,0.0391,0.0754,0.9993,28.93,54.31,0.63,620.0,0.77,Motor_en_operacion,0.9921
2026-08-23 02:49:12,OPTA,NICLABH1,94392,0.0403,0.0752,0.999,28.99,54.26,0.62,590.0,0.301,Motor_en_operacion,0.9921
2026-08-23 02:59:13,OPTA,NICLABH1,94888,0.0415,0.0764,0.9985,28.96,53.28,0.59,530.0,0.173,Motor_en_operacion,0.9921
2026-08-23 03:09:14,OPTA,NICLABH1,95387,0.0374,0.0752,0.9993,28.96,53.28,0.58,510.0,0.532,Motor_en_operacion,0.9921
2026-08-23 03:19:15,OPTA,NICLABH1,95885,0.043,0.0774,0.999,28.97,53.22,0.65,650.0,0.524,Motor_en_operacion,0.9921
2026-08-23 03:29:15,OPTA,NICLABH1,96383,0.0391,0.0769,0.9993,28.97,53.19,0.66,690.0,0.255,Motor_en_operacion,0.996
2026-08-23 03:39:16,OPTA,NICLABH1,96880,0.0393,0.0774,0.9995,28.96,53.2,0.65,650.0,0.66,Motor_en_operacion,0.9921
