time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-05-19 14:59:22,optaA,100.0,117.0,162.0,40.66,32.87,4.915,106.0,-5.096
2026-05-19 14:59:23,optaA,104.0,117.0,58.0,39.58,32.87,4.915,106.0,-4.924
2026-05-19 14:59:24,optaA,100.0,150.0,99.0,39.64,32.87,4.915,106.0,-5.112
2026-05-19 14:59:25,optaA,102.0,159.0,240.0,42.13,32.87,4.915,106.0,-5.022
2026-05-19 14:59:26,optaA,103.0,55.0,221.0,41.5,32.87,4.915,106.0,-4.927
2026-05-19 14:59:27,optaA,100.0,104.0,213.0,41.95,32.87,4.915,106.0,-4.937
2026-05-19 14:59:28,optaA,100.0,112.0,98.0,39.94,32.87,4.915,106.0,-4.989
2026-05-19 14:59:29,optaA,102.0,110.0,211.0,41.74,32.88,4.913,107.0,-5.076
2026-05-19 14:59:30,optaA,100.0,89.0,71.0,39.62,32.88,4.913,107.0,-4.877
2026-05-19 14:59:31,optaA,102.0,126.0,212.0,42.01,32.88,4.913,107.0,-5.059
2026-05-19 14:59:32,optaA,100.0,71.0,233.0,41.83,32.87,4.916,107.0,-4.964
2026-05-19 14:59:33,optaA,100.0,85.0,71.0,39.78,32.87,4.916,107.0,-4.766
2026-05-19 14:59:34,optaA,100.0,143.0,183.0,41.66,32.87,4.916,107.0,-5.089
2026-05-19 14:59:35,optaA,100.0,114.0,195.0,41.5,32.88,4.914,107.0,-5.152
2026-05-19 14:59:36,optaA,102.0,94.0,89.0,39.8,32.88,4.914,107.0,-4.903
2026-05-19 14:59:37,optaA,100.0,77.0,102.0,40.47,32.88,4.914,107.0,-4.812
2026-05-19 14:59:38,optaA,102.0,118.0,198.0,41.53,32.88,4.914,107.0,-4.996
2026-05-19 14:59:39,optaA,100.0,153.0,281.0,42.17,32.88,4.914,107.0,-4.974
2026-05-19 14:59:40,optaA,100.0,143.0,93.0,39.95,32.88,4.914,107.0,-5.119
2026-05-19 14:59:41,optaA,100.0,126.0,148.0,40.58,32.88,4.914,107.0,-5.105
2026-05-19 14:59:42,optaA,101.0,113.0,245.0,41.92,32.88,4.915,107.0,-5.091
2026-05-19 15:00:19,optaA,100.0,91.0,67.0,39.95,32.88,4.914,109.0,-4.781
2026-05-19 15:00:20,optaA,100.0,90.0,106.0,40.28,32.88,4.914,109.0,-4.913
2026-05-19 15:00:21,optaA,100.0,125.0,113.0,40.05,32.88,4.914,109.0,-5.073
2026-05-19 15:00:22,optaA,100.0,136.0,181.0,41.34,32.88,4.915,107.0,-5.18
2026-05-19 15:00:23,optaA,102.0,136.0,103.0,40.16,32.88,4.915,107.0,-5.043
2026-05-19 15:00:24,optaA,103.0,87.0,205.0,41.56,32.88,4.915,107.0,-5.009
2026-05-19 15:00:25,optaA,100.0,65.0,246.0,42.07,32.88,4.915,107.0,-4.838
2026-05-19 15:00:26,optaA,100.0,92.0,92.0,39.57,32.88,4.915,107.0,-4.93
2026-05-19 15:00:27,optaA,103.0,127.0,212.0,41.36,32.88,4.915,107.0,-5.221
2026-05-19 15:00:28,optaA,100.0,99.0,269.0,42.16,32.88,4.915,107.0,-4.969
