time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-05-15 00:01:12,mt-b-08-33430401,33430401,0.209,0.0,3.64,1778803260000.0,2026-05-15 00:01:00,-107,6.0
2026-05-15 00:09:15,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778803740000.0,2026-05-15 00:09:00,-102,8.5
2026-05-15 00:10:03,32862-710,32862710,701.358,0.0,3.7,1778803800000.0,2026-05-15 00:10:00,-99,8.5
2026-05-15 00:24:03,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778804640000.0,2026-05-15 00:24:00,-100,8.5
2026-05-15 00:39:03,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778805540000.0,2026-05-15 00:39:00,-106,6.0
2026-05-15 00:54:04,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778806440000.0,2026-05-15 00:54:00,-115,-2.5
2026-05-15 00:55:04,32862-710,32862710,701.359,0.0,3.7,1778806500000.0,2026-05-15 00:55:00,-96,9.0
2026-05-15 01:09:08,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778807340000.0,2026-05-15 01:09:00,-96,9.5
2026-05-15 01:24:23,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778808240000.0,2026-05-15 01:24:00,-102,8.5
2026-05-15 01:39:29,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778809140000.0,2026-05-15 01:39:00,-101,9.2
2026-05-15 01:40:04,32862-710,32862710,701.359,0.0,3.7,1778809200000.0,2026-05-15 01:40:00,-101,8.2
2026-05-15 01:46:25,mt-b-08-33430401,33430401,0.209,0.0,3.64,1778809560000.0,2026-05-15 01:46:00,-105,8.8
2026-05-15 01:54:07,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778810040000.0,2026-05-15 01:54:00,-100,9.0
2026-05-15 02:09:03,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778810940000.0,2026-05-15 02:09:00,-100,8.8
2026-05-15 02:24:14,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778811840000.0,2026-05-15 02:24:00,-99,9.8
2026-05-15 02:39:07,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778812740000.0,2026-05-15 02:39:00,-96,9.2
2026-05-15 02:45:16,Prueba_laboratorio,33430245,158.271,0.0,3.64,1778813100000.0,2026-05-15 02:45:00,-112,3.8
2026-05-15 02:54:16,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778813640000.0,2026-05-15 02:54:00,-99,9.0
2026-05-15 03:09:10,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778814540000.0,2026-05-15 03:09:00,-97,9.0
2026-05-15 03:24:25,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778815440000.0,2026-05-15 03:24:00,-105,9.0
2026-05-15 03:36:28,mt-08-b-33430254,33430254,0.058,0.0,3.68,2014745940000.0,2033-11-04 19:39:00,-112,0.5
2026-05-15 03:39:04,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778816340000.0,2026-05-15 03:39:00,-99,9.8
2026-05-15 03:54:10,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778817240000.0,2026-05-15 03:54:00,-101,8.5
2026-05-15 04:09:15,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778818140000.0,2026-05-15 04:09:00,-105,8.8
2026-05-15 04:24:09,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778819040000.0,2026-05-15 04:24:00,-107,7.5
2026-05-15 04:39:04,mt-08-b-33430224,33430224,0.03,0.0,3.2,1778819940000.0,2026-05-15 04:39:00,-105,8.2
