time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-08-14 00:02:18,mt-08-b-33430247,33430247,0.035,0.0,3.32,1786665720000.0,2026-08-14 00:02:00,-95,7.8
2026-08-14 00:04:20,mt-08-b-33430234,33430234,0.033,0.0,3.46,1786665840000.0,2026-08-14 00:04:00,-87,10.5
2026-08-14 00:07:34,mt-b-08-33430397,33430397,0.221,0.0,3.68,1786666020000.0,2026-08-14 00:07:00,-102,9.5
2026-08-14 00:09:10,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786666140000.0,2026-08-14 00:09:00,-99,7.8
2026-08-14 00:10:21,32862-710,32862710,790.577,0.0,3.68,1786666200000.0,2026-08-14 00:10:00,-90,9.2
2026-08-14 00:11:33,mt-08-b-33430256,33430256,0.037,0.0,3.58,1786666260000.0,2026-08-14 00:11:00,-98,8.5
2026-08-14 00:16:32,mt-08-b-33430231,33430231,0.425,0.0,3.48,1786666560000.0,2026-08-14 00:16:00,-101,5.5
2026-08-14 00:17:16,mt-08-b-33430247,33430247,0.035,0.0,3.32,1786666620000.0,2026-08-14 00:17:00,-97,10.2
2026-08-14 00:20:22,mt-08-b-33430250,33430250,0.041,0.0,3.46,1786666800000.0,2026-08-14 00:20:00,-94,9.8
2026-08-14 00:24:17,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786667040000.0,2026-08-14 00:24:00,-97,9.8
2026-08-14 00:26:37,mt-08-b-33430256,33430256,0.037,0.0,3.58,1786667160000.0,2026-08-14 00:26:00,-97,10.2
2026-08-14 00:31:16,mt-08-b-33430231,33430231,0.425,0.0,3.48,1786667460000.0,2026-08-14 00:31:00,-103,8.2
2026-08-14 00:32:17,mt-08-b-33430247,33430247,0.035,0.0,3.32,1786667520000.0,2026-08-14 00:32:00,-96,9.0
2026-08-14 00:32:19,mt-b-08-33430417,33430417,0.181,0.0,3.64,1786667520000.0,2026-08-14 00:32:00,-103,10.0
2026-08-14 00:33:20,mt-08-b-33430233,33430233,0.045,0.0,3.7,1786666800000.0,2026-08-14 00:20:00,-96,9.8
2026-08-14 00:34:37,mt-08-b-33430234,33430234,0.033,0.0,3.46,1786667640000.0,2026-08-14 00:34:00,-90,9.8
2026-08-14 00:41:11,mt-08-b-33430256,33430256,0.037,0.0,3.58,1786668060000.0,2026-08-14 00:41:00,-106,8.5
2026-08-14 00:41:35,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786668060000.0,2026-08-14 00:41:00,-82,9.5
2026-08-14 00:46:23,mt-08-b-33430231,33430231,0.425,0.0,3.5,1786668360000.0,2026-08-14 00:46:00,-103,9.2
2026-08-14 00:47:13,mt-b-08-33430417,33430417,0.181,0.0,3.64,1786668420000.0,2026-08-14 00:47:00,-103,9.0
2026-08-14 00:47:36,mt-08-b-33430247,33430247,0.035,0.0,3.32,1786668420000.0,2026-08-14 00:47:00,-95,8.8
