time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-09-09 00:11:04,mt-08-b-33430226,33430226,0.429,0.0,3.62,2024842260000.0,2034-03-01 16:11:00,-95,9.5
2026-09-09 00:15:04,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788912900000.0,2026-09-09 00:15:00,-107,6.8
2026-09-09 00:17:08,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788913020000.0,2026-09-09 00:17:00,-96,8.2
2026-09-09 00:26:04,mt-08-b-33430226,33430226,0.429,0.0,3.62,2024843160000.0,2034-03-01 16:26:00,-104,8.0
2026-09-09 00:28:29,mt-08-b-33430243,33430243,0.44,0.0,3.5,2024843280000.0,2034-03-01 16:28:00,-105,9.0
2026-09-09 00:30:26,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788913800000.0,2026-09-09 00:30:00,-113,-1.2
2026-09-09 00:43:30,mt-08-b-33430243,33430243,0.44,0.0,3.5,2024844180000.0,2034-03-01 16:43:00,-100,10.8
2026-09-09 00:45:07,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788914700000.0,2026-09-09 00:45:00,-109,6.2
2026-09-09 00:46:13,mt-08-b-33430231,33430231,0.425,0.0,3.5,1788914760000.0,2026-09-09 00:46:00,-105,6.8
2026-09-09 00:56:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,2024844960000.0,2034-03-01 16:56:00,-97,10.2
2026-09-09 00:58:08,mt-08-b-33430243,33430243,0.44,0.0,3.5,2024845080000.0,2034-03-01 16:58:00,-99,11.0
2026-09-09 01:00:03,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788915600000.0,2026-09-09 01:00:00,-105,7.0
2026-09-09 01:02:15,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788915720000.0,2026-09-09 01:02:00,-85,7.8
2026-09-09 01:11:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,2024845860000.0,2034-03-01 17:11:00,-93,7.8
2026-09-09 01:13:10,mt-08-b-33430243,33430243,0.44,0.0,3.5,2024845980000.0,2034-03-01 17:13:00,-99,9.2
2026-09-09 01:14:29,mt-08-b-33430229,33430229,2.113,0.0,3.66,2024846040000.0,2034-03-01 17:14:00,-96,9.8
2026-09-09 01:15:04,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788916500000.0,2026-09-09 01:15:00,-115,1.0
2026-09-09 01:17:10,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788916620000.0,2026-09-09 01:17:00,-90,10.0
2026-09-09 01:18:14,mt-08-l-32862703,32862703,0.466,0.0,3.68,1788916680000.0,2026-09-09 01:18:00,-107,7.0
2026-09-09 01:19:14,mt-08-b-33430234,33430234,0.033,0.0,3.3,2024846340000.0,2034-03-01 17:19:00,-96,10.5
2026-09-09 01:25:09,32862-710,32862710,805.964,0.0,3.68,2024846700000.0,2034-03-01 17:25:00,-102,9.5
2026-09-09 01:30:07,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788917400000.0,2026-09-09 01:30:00,-114,2.5
2026-09-09 01:32:28,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788917520000.0,2026-09-09 01:32:00,-90,9.5
2026-09-09 01:33:07,mt-08-l-32862703,32862703,0.466,0.0,3.68,1788917580000.0,2026-09-09 01:33:00,-112,6.0
2026-09-09 01:45:03,Prueba_laboratorio,33430245,158.782,0.0,3.64,1788918300000.0,2026-09-09 01:45:00,-114,0.8
2026-09-09 01:47:25,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788918420000.0,2026-09-09 01:47:00,-89,9.0
2026-09-09 01:48:15,mt-08-l-32862703,32862703,0.466,0.0,3.68,1788918480000.0,2026-09-09 01:48:00,-106,8.0
2026-09-09 02:02:16,mt-b-08-33430417,33430417,6.09,0.0,3.66,1788919320000.0,2026-09-09 02:02:00,-87,9.0
2026-09-09 02:03:07,mt-08-l-32862703,32862703,0.466,0.0,3.68,1788919380000.0,2026-09-09 02:03:00,-114,3.8
2026-09-09 02:10:04,32862-710,32862710,805.964,0.0,3.68,2024849400000.0,2034-03-01 18:10:00,-102,8.5
