time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-08-10 00:01:15,mt-08-b-33430231,33430231,0.425,0.0,3.48,1786320060000.0,2026-08-10 00:01:00,-106,8.0
2026-08-10 00:04:12,mt-08-b-33430234,33430234,0.033,0.0,3.48,1786320240000.0,2026-08-10 00:04:00,-91,9.0
2026-08-10 00:11:09,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786320660000.0,2026-08-10 00:11:00,-102,8.8
2026-08-10 00:13:12,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786320780000.0,2026-08-10 00:13:00,-89,9.0
2026-08-10 00:17:29,mt-b-08-33430417,33430417,0.181,0.0,3.64,1786321020000.0,2026-08-10 00:17:00,-106,8.8
2026-08-10 00:17:33,mt-08-b-33430247,33430247,0.035,0.0,3.36,1786321020000.0,2026-08-10 00:17:00,-101,10.0
2026-08-10 00:24:21,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786321440000.0,2026-08-10 00:24:00,-107,6.2
2026-08-10 00:26:13,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786321560000.0,2026-08-10 00:26:00,-88,9.2
2026-08-10 00:26:32,mt-08-b-33430256,33430256,0.037,0.0,3.6,1786321560000.0,2026-08-10 00:26:00,-105,8.8
2026-08-10 00:29:32,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786321740000.0,2026-08-10 00:29:00,-108,6.0
2026-08-10 00:31:20,mt-08-b-33430231,33430231,0.425,0.0,3.48,1786321860000.0,2026-08-10 00:31:00,-107,7.2
2026-08-10 00:32:33,mt-08-b-33430247,33430247,0.035,0.0,3.36,1786321920000.0,2026-08-10 00:32:00,-97,9.5
2026-08-10 00:33:35,mt-08-l-32862703,32862703,0.466,0.0,3.68,1786321980000.0,2026-08-10 00:33:00,-101,8.0
2026-08-10 00:34:19,mt-08-b-33430234,33430234,0.033,0.0,3.48,1786322040000.0,2026-08-10 00:34:00,-91,9.5
2026-08-10 00:37:36,mt-b-08-33430397,33430397,0.221,0.0,3.68,1786322220000.0,2026-08-10 00:37:00,-103,8.8
2026-08-10 00:39:15,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786322340000.0,2026-08-10 00:39:00,-99,9.8
2026-08-10 00:41:09,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786322460000.0,2026-08-10 00:41:00,-89,9.5
2026-08-10 00:43:20,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786322580000.0,2026-08-10 00:43:00,-85,9.2
2026-08-10 00:44:17,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786322640000.0,2026-08-10 00:44:00,-93,9.5
2026-08-10 00:46:33,mt-08-b-33430231,33430231,0.425,0.0,3.48,1786322760000.0,2026-08-10 00:46:00,-102,7.5
2026-08-10 00:47:13,mt-08-b-33430247,33430247,0.035,0.0,3.36,1786322820000.0,2026-08-10 00:47:00,-97,7.8
2026-08-10 00:48:13,mt-08-l-32862703,32862703,0.466,0.0,3.68,1786322880000.0,2026-08-10 00:48:00,-112,4.5
2026-08-10 00:54:20,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786323240000.0,2026-08-10 00:54:00,-97,10.0
2026-08-10 00:56:13,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786323360000.0,2026-08-10 00:56:00,-91,9.5
2026-08-10 00:56:19,mt-08-b-33430256,33430256,0.037,0.0,3.6,1786323360000.0,2026-08-10 00:56:00,-99,9.5
2026-08-10 00:58:13,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786323480000.0,2026-08-10 00:58:00,-89,8.2
2026-08-10 01:02:33,mt-08-b-33430247,33430247,0.035,0.0,3.36,1786323720000.0,2026-08-10 01:02:00,-95,9.8
2026-08-10 01:04:19,mt-08-b-33430234,33430234,0.033,0.0,3.48,1786323840000.0,2026-08-10 01:04:00,-89,7.5
2026-08-10 01:09:14,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786324140000.0,2026-08-10 01:09:00,-108,6.5
2026-08-10 01:11:09,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786324260000.0,2026-08-10 01:11:00,-90,10.0
2026-08-10 01:11:14,mt-08-b-33430256,33430256,0.037,0.0,3.6,1786324260000.0,2026-08-10 01:11:00,-97,7.8
2026-08-10 01:14:22,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786324440000.0,2026-08-10 01:14:00,-93,9.2
2026-08-10 01:17:13,mt-08-b-33430247,33430247,0.035,0.0,3.36,1786324620000.0,2026-08-10 01:17:00,-102,9.8
2026-08-10 01:19:13,mt-08-b-33430234,33430234,0.033,0.0,3.48,1786324740000.0,2026-08-10 01:19:00,-88,9.5
2026-08-10 01:24:09,mt-08-b-33430254,33430254,0.058,0.0,3.68,1786325040000.0,2026-08-10 01:24:00,-111,6.0
