time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-01-24 00:03:53,INMP441,54.8,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-113,1.5
2026-01-24 00:08:53,INMP441,54.6,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-111,4.5
2026-01-24 00:13:53,INMP441,55.2,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-111,3.8
2026-01-24 00:18:53,INMP441,54.6,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.3,50.3,52.2,-113,2.5
2026-01-24 00:23:53,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-114,0.5
2026-01-24 00:28:54,INMP441,55.4,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.3,50.2,52.1,-112,3.5
2026-01-24 00:33:54,INMP441,55.3,Background Noise,49.3,49.3,40.5,0.0,99.9,0.1,0.0,40.2,50.2,52.2,-115,0.5
2026-01-24 00:38:54,INMP441,54.7,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-112,3.3
2026-01-24 00:43:54,INMP441,55.0,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.1,52.0,-114,0.5
2026-01-24 00:48:54,INMP441,54.9,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-112,3.8
2026-01-24 00:53:54,INMP441,54.9,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-113,1.5
2026-01-24 00:58:54,INMP441,54.9,Background Noise,49.1,49.1,53.8,0.0,99.9,0.1,0.0,40.2,50.2,52.2,-112,3.0
2026-01-24 01:03:54,INMP441,55.4,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.2,51.9,-111,4.3
2026-01-24 01:08:55,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.0,-111,3.8
2026-01-24 01:13:55,INMP441,54.9,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-113,0.8
2026-01-24 01:18:55,INMP441,54.4,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.1,52.1,-112,2.8
2026-01-24 01:23:55,INMP441,55.0,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-112,3.8
2026-01-24 01:28:55,INMP441,54.9,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-113,1.3
2026-01-24 01:33:55,INMP441,54.7,Background Noise,49.3,49.3,40.1,0.0,99.9,0.1,0.0,40.2,50.3,52.1,-113,1.8
2026-01-24 01:38:55,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-114,-0.8
2026-01-24 01:43:55,INMP441,55.1,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-112,2.5
2026-01-24 01:48:56,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-112,2.3
2026-01-24 01:53:56,INMP441,54.5,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-111,4.8
2026-01-24 01:58:56,INMP441,55.0,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.3,50.2,52.0,-112,4.0
2026-01-24 02:03:56,INMP441,55.2,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-112,2.8
2026-01-24 02:08:56,INMP441,55.1,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-113,1.5
2026-01-24 02:13:56,INMP441,54.7,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-113,1.5
2026-01-24 02:18:56,INMP441,54.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-112,2.3
2026-01-24 02:23:56,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,0.3
2026-01-24 02:28:57,INMP441,54.6,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-111,4.5
2026-01-24 02:33:57,INMP441,54.3,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-111,4.3
2026-01-24 02:38:57,INMP441,54.9,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-112,-0.3
2026-01-24 02:43:57,INMP441,54.7,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-105,-8.3
2026-01-24 02:48:57,INMP441,54.6,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-111,4.3
2026-01-24 02:53:57,INMP441,55.4,Background Noise,48.9,48.9,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-113,1.3
