time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-01-22 00:02:56,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-112,3.0
2026-01-22 00:07:56,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-107,6.5
2026-01-22 00:12:56,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-106,7.8
2026-01-22 00:17:56,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-106,8.8
2026-01-22 00:22:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-107,8.3
2026-01-22 00:27:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-108,6.8
2026-01-22 00:32:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-107,8.3
2026-01-22 00:37:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-106,9.0
2026-01-22 00:42:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-106,8.3
2026-01-22 00:47:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-105,9.0
2026-01-22 00:52:57,INMP441,51.3,Background Noise,51.3,51.3,0.0,0.0,100.0,0.0,0.0,51.3,51.3,51.3,-105,8.3
