time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-01-25 00:04:29,INMP441,54.4,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.3,50.3,52.2,-115,-2.0
2026-01-25 00:09:29,INMP441,55.0,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-2.5
2026-01-25 00:14:29,INMP441,54.7,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-1.8
2026-01-25 00:19:33,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-115,-2.0
2026-01-25 00:24:30,INMP441,55.0,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-117,-5.0
2026-01-25 00:29:30,INMP441,55.1,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-5.3
2026-01-25 00:34:30,INMP441,55.0,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-5.0
2026-01-25 00:39:30,INMP441,54.6,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-3.0
2026-01-25 00:44:30,INMP441,54.7,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-0.3
2026-01-25 00:49:30,INMP441,55.1,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-117,-7.0
2026-01-25 00:54:30,INMP441,55.1,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-0.8
2026-01-25 00:59:31,INMP441,54.4,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-116,-2.3
2026-01-25 01:04:31,INMP441,54.8,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-117,-6.8
2026-01-25 01:09:31,INMP441,54.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-3.0
2026-01-25 01:14:31,INMP441,55.1,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-2.0
2026-01-25 01:19:31,INMP441,54.5,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-115,-2.3
2026-01-25 01:24:31,INMP441,54.9,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.0,-117,-6.5
2026-01-25 01:29:31,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-4.3
2026-01-25 01:34:31,INMP441,55.6,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-0.8
2026-01-25 01:39:32,INMP441,56.1,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-116,-3.0
2026-01-25 01:44:32,INMP441,54.9,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.3,50.4,52.2,-115,-0.3
2026-01-25 01:54:32,INMP441,54.8,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.1,52.3,-115,-0.8
2026-01-25 01:59:32,INMP441,55.1,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-4.3
2026-01-25 02:04:32,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-117,-5.5
2026-01-25 02:09:33,INMP441,54.9,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-115,-2.3
2026-01-25 02:14:32,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-4.0
2026-01-25 02:19:33,INMP441,56.1,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-113,-3.8
2026-01-25 02:24:33,INMP441,55.3,Background Noise,49.5,49.5,0.0,0.0,100.0,0.0,0.0,40.2,50.4,52.3,-114,-4.3
2026-01-25 02:29:33,INMP441,55.2,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-117,-5.3
2026-01-25 02:34:33,INMP441,54.8,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,51.9,-116,-3.0
2026-01-25 02:39:33,INMP441,55.0,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.3,50.2,52.3,-117,-5.0
2026-01-25 02:44:33,INMP441,55.5,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-4.0
2026-01-25 02:49:33,INMP441,55.8,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.3,50.2,52.0,-116,-1.0
2026-01-25 02:54:35,INMP441,55.4,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-115,-0.3
2026-01-25 02:59:34,INMP441,55.0,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-115,-1.8
2026-01-25 03:04:34,INMP441,55.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-4.5
2026-01-25 03:14:34,INMP441,55.8,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-2.3
2026-01-25 03:24:34,INMP441,55.0,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-2.5
2026-01-25 03:29:34,INMP441,55.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.3,50.2,52.1,-115,-1.3
2026-01-25 03:34:34,INMP441,55.3,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-4.5
2026-01-25 03:39:35,INMP441,55.6,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-1.8
2026-01-25 03:44:35,INMP441,54.4,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-2.8
2026-01-25 03:49:35,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-117,-5.8
2026-01-25 03:54:35,INMP441,55.4,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-1.3
2026-01-25 03:59:35,INMP441,55.1,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.3,50.3,52.3,-116,-4.3
2026-01-25 04:04:35,INMP441,55.1,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-3.0
2026-01-25 04:09:35,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-116,-4.8
2026-01-25 04:14:35,INMP441,54.9,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-116,-2.0
2026-01-25 04:19:35,INMP441,56.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-2.5
2026-01-25 04:24:36,INMP441,55.2,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-1.0
2026-01-25 04:29:36,INMP441,55.2,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-110,-9.5
2026-01-25 04:34:36,INMP441,55.1,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-117,-5.0
2026-01-25 04:39:36,INMP441,54.6,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-116,-4.3
2026-01-25 04:44:36,INMP441,54.1,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-115,-2.3
2026-01-25 04:49:36,INMP441,55.7,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-115,-1.5
2026-01-25 04:54:36,INMP441,55.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.0,-115,-1.8
2026-01-25 04:59:37,INMP441,55.3,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-111,-6.5
2026-01-25 05:04:37,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-117,-5.8
2026-01-25 05:09:37,INMP441,54.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-0.8
2026-01-25 05:14:37,INMP441,55.9,Background Noise,49.5,49.5,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-2.5
2026-01-25 05:19:37,INMP441,54.8,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-116,-5.0
2026-01-25 05:24:37,INMP441,55.0,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-116,-1.5
2026-01-25 05:29:37,INMP441,55.3,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-116,-4.0
2026-01-25 05:34:37,INMP441,55.2,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-114,-5.8
2026-01-25 05:39:38,INMP441,55.6,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-115,-2.8
2026-01-25 05:44:38,INMP441,54.9,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-116,-4.0
2026-01-25 05:49:38,INMP441,55.0,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-115,-0.8
2026-01-25 05:59:38,INMP441,55.3,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.2,-117,-6.3
2026-01-25 06:04:38,INMP441,55.5,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-5.0
2026-01-25 06:09:38,INMP441,54.5,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-0.8
2026-01-25 06:14:38,INMP441,55.5,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-115,-2.0
2026-01-25 06:19:39,INMP441,54.9,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-115,-2.0
2026-01-25 06:24:39,INMP441,55.5,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.1,-116,-4.3
2026-01-25 06:29:39,INMP441,54.6,Background Noise,49.3,49.3,0.0,0.0,100.0,0.0,0.0,40.3,50.3,52.2,-115,-1.3
2026-01-25 06:34:39,INMP441,55.4,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-117,-6.8
2026-01-25 06:39:39,INMP441,55.2,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-115,-1.5
2026-01-25 06:44:39,INMP441,55.0,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-0.8
2026-01-25 06:49:39,INMP441,55.1,Background Noise,49.0,49.0,0.0,0.0,100.0,0.0,0.0,40.2,50.1,52.1,-116,-4.0
2026-01-25 06:54:39,INMP441,55.1,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.0,-115,-1.3
2026-01-25 06:59:40,INMP441,55.3,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,-2.8
2026-01-25 07:04:40,INMP441,55.6,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-117,-6.5
2026-01-25 07:09:40,INMP441,55.0,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.1,-115,
2026-01-25 07:14:40,INMP441,55.0,Background Noise,49.4,49.4,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-116,-6.5
2026-01-25 07:19:40,INMP441,55.6,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-4.3
2026-01-25 07:24:40,INMP441,54.6,Background Noise,49.2,49.2,48.6,0.0,98.6,1.4,0.0,40.2,50.2,52.1,-116,-4.3
2026-01-25 07:29:40,INMP441,54.6,Background Noise,49.0,49.0,48.8,0.0,98.7,1.3,0.0,40.2,50.1,52.1,-115,-0.8
2026-01-25 07:34:40,INMP441,55.1,Background Noise,49.3,49.3,48.5,0.0,98.0,2.0,0.0,40.2,50.3,52.3,-114,-1.0
2026-01-25 07:44:41,INMP441,54.7,Background Noise,49.2,49.2,49.3,0.0,98.7,1.3,0.0,40.2,50.2,52.1,-115,-1.5
2026-01-25 07:49:41,INMP441,54.9,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-117,-5.0
2026-01-25 07:54:41,INMP441,55.3,Background Noise,49.5,49.5,0.0,0.0,100.0,0.0,0.0,40.2,50.3,52.3,-115,-2.5
2026-01-25 07:59:41,INMP441,55.4,Background Noise,49.2,49.2,0.0,0.0,100.0,0.0,0.0,40.2,50.2,52.2,-116,-3.0
2026-01-25 08:04:41,INMP441,54.8,Background Noise,49.1,49.1,0.0,0.0,100.0,0.0,0.0,40.2,50.1,52.1,-116,-2.3
2026-01-25 08:09:41,INMP441,55.1,Background Noise,49.4,49.4,50.8,0.0,99.0,1.0,0.0,40.2,50.3,52.2,-116,-1.5
2026-01-25 08:14:41,INMP441,55.1,Background Noise,49.5,49.5,47.6,0.0,99.1,0.9,0.0,40.3,50.3,52.4,-115,-1.8
2026-01-25 08:19:42,INMP441,56.0,People,49.7,49.5,50.8,0.0,86.7,13.3,0.0,40.2,50.4,52.5,-116,-2.8
2026-01-25 08:24:42,INMP441,55.2,Background Noise,49.4,49.4,49.4,0.0,96.7,3.3,0.0,40.2,50.3,52.2,-115,-0.3
